,molweight,hatommolwt,maxabspartcharge,maxpartcharge,minabspc,minpartcharge,molwt,numrade,numval,fracsp33,heavyatomcount,nhohcount,nocount,aliphcarbocycles,aliphhetcycles,aliphrings,arocarbocycles,arohetcycles,arorings,numhacceptors,numhdonors,numhatoms,numrotbonds,numsatcarbcycles,numsathetcycles,numsatrings,ringcount
128,430.24677218799997,396.2730000000002,0.4797118379349922,0.3259401545385409,0.3259401545385409,-0.4797118379349922,430.54500000000036,0,170,0.625,31,2,7,1,1,2,1,0,1,5,2,7,9,1,1,2,3
129,303.14705815200006,282.19,0.4686455560793509,0.33792158843250003,0.33792158843250003,-0.4686455560793509,303.35800000000006,0,118,0.5294117647058824,22,0,5,0,2,2,1,0,1,5,0,5,3,0,2,2,3
130,411.277344044,374.2900000000002,0.4260203487022549,0.3132707340054307,0.3132707340054307,-0.4260203487022549,411.58600000000007,0,164,0.5,30,1,4,0,0,0,2,0,2,4,1,4,10,0,0,0,2
131,437.10491433599987,410.09100000000024,0.46172004898840946,0.3155498818388703,0.3155498818388703,-0.46172004898840946,438.31500000000017,0,150,0.5882352941176471,26,7,8,0,3,3,1,0,1,5,1,9,4,0,3,3,4
132,424.3188745079999,380.27000000000015,0.46295317224866916,0.3055452817625647,0.3055452817625647,-0.46295317224866916,424.6220000000002,0,174,0.84,30,2,5,1,0,1,0,0,0,5,2,5,16,1,0,1,1
133,620.118160236,592.5110000000002,0.4274382514953925,0.35778271294570024,0.35778271294570024,-0.4274382514953925,620.735,0,218,0.4,41,3,13,0,2,2,0,2,2,14,2,16,9,0,1,1,4
134,508.227259868,474.2860000000003,0.45769065698785155,0.30628847113660507,0.30628847113660507,-0.45769065698785155,508.5580000000002,0,198,0.7037037037037037,36,1,7,4,0,4,0,0,0,7,1,9,6,3,0,3,4
135,1414.5184321280894,1330.9039999999998,0.44052636023575575,0.4044622569909291,0.4044622569909291,-0.44052636023575575,1415.5760000000005,0,532,0.6181818181818182,96,25,38,0,2,2,0,4,4,31,20,41,35,0,2,2,6
136,475.25700252399986,438.28600000000023,0.5076519060056355,0.33542658750566945,0.33542658750566945,-0.5076519060056355,475.5820000000001,0,188,0.46153846153846156,34,5,8,0,0,0,2,0,2,6,5,8,10,0,0,0,2
137,530.148760736,503.21600000000024,0.4907908063975836,0.21906664142055066,0.21906664142055066,-0.4907908063975836,531.4399999999999,0,190,0.38461538461538464,36,0,8,0,2,2,2,1,3,7,0,10,7,0,2,2,5
138,515.2063214080001,486.36800000000034,0.39576253916630044,0.35114912918772,0.35114912918772,-0.39576253916630044,515.6000000000003,0,192,0.5,36,7,13,2,1,3,0,3,3,14,5,14,6,1,1,2,6
139,1356.6835045119994,1260.9489999999994,0.5079666451556014,0.24511340949177346,0.24511340949177346,-0.5079666451556014,1357.7170000000003,0,520,0.5230769230769231,95,21,28,0,1,1,3,1,4,18,17,30,34,0,1,1,5
140,452.2010451199999,422.2540000000002,0.38971236679856,0.19275655922063353,0.19275655922063353,-0.38971236679856,452.49400000000026,0,176,0.75,32,2,6,4,1,5,0,0,0,6,2,8,2,3,1,4,5
141,446.2066386920001,420.3030000000002,0.4765101443862465,0.35411169002427834,0.35411169002427834,-0.4765101443862465,446.5110000000001,0,170,0.2916666666666667,33,3,9,0,0,0,2,2,4,7,3,9,8,0,0,0,4
142,585.2104426919999,549.9090000000003,0.4812148050034805,0.3034367616615117,0.3034367616615117,-0.4812148050034805,586.1970000000001,0,212,0.3142857142857143,41,2,4,1,0,1,3,1,4,4,2,6,12,1,0,1,5
143,1748.5376231199991,1644.0069999999994,1.0,1.0,0.746957424769554,-0.746957424769554,1749.8470000000002,0,620,0.8103448275862069,112,18,44,0,1,1,0,0,0,33,18,54,44,0,1,1,1
144,337.1437843399999,317.1910000000001,0.44204599687429924,0.41431651014850107,0.41431651014850107,-0.44204599687429924,337.35100000000006,0,130,0.5,24,1,7,0,2,2,1,0,1,5,1,8,4,0,2,2,3
145,1139.512024168,1125.652,0.47758372045330655,0.33743618255285734,0.33743618255285734,-0.47758372045330655,1139.7640000000001,0,182,0.2,34,4,8,0,0,0,2,0,2,4,4,14,9,0,0,0,2
146,719.4257991640001,662.4680000000001,0.37879223535633355,0.2430070330048691,0.2430070330048691,-0.37879223535633355,719.9240000000002,0,284,0.575,52,4,12,0,2,2,2,0,2,8,4,12,20,0,2,2,4
147,725.196934932,689.9970000000001,0.37040168741078,0.25568094036868405,0.25568094036868405,-0.37040168741078,726.285,0,258,0.34375,49,5,14,1,2,3,3,1,4,10,4,17,8,1,0,1,7
148,373.01669214400005,361.2950000000001,1.0,1.0,0.8704727695392005,-0.8704727695392005,373.3910000000001,0,120,0.14285714285714285,24,1,7,0,1,1,1,1,2,6,1,10,2,0,0,0,3
149,471.017362284,450.2500000000001,1.0,0.34921607041348124,0.34921607041348124,-1.0,472.4260000000001,0,146,0.5263157894736842,27,1,5,0,3,3,0,2,2,6,1,8,4,0,3,3,5
150,472.16623276999985,442.2060000000002,0.4695082445114008,0.4695082445114008,0.38971241585594985,-0.38971241585594985,472.44600000000025,0,178,0.7272727272727273,32,4,8,4,0,4,0,0,0,6,4,10,4,3,0,3,4
151,332.158351108,308.161,0.38965808462913826,0.279549044400257,0.279549044400257,-0.38965808462913826,332.353,0,132,0.9285714285714286,23,5,9,1,2,3,0,0,0,9,5,9,2,1,2,3,3
152,2178.9858128759984,2041.212999999999,0.5079666451556014,0.3257062325732257,0.3257062325732257,-0.5079666451556014,2180.317,0,848,0.5408163265306123,155,31,57,0,3,3,3,0,3,29,28,57,66,0,3,3,6
153,390.2217805639999,358.2110000000001,0.4812303897852169,0.30283955653220485,0.30283955653220485,-0.4812303897852169,390.4670000000003,0,156,0.9,27,2,5,1,1,2,0,0,0,4,2,7,11,1,1,2,2
154,835.377905504,778.4879999999998,0.4557376718642315,0.40774710722156504,0.40774710722156504,-0.4557376718642315,835.944,0,326,0.5777777777777777,60,3,15,3,1,4,2,0,2,14,3,15,10,2,1,3,6
155,392.29265976,352.26000000000016,0.4812302620821329,0.3028502566661952,0.3028502566661952,-0.4812302620821329,392.5800000000002,0,160,0.9583333333333334,28,3,4,4,0,4,0,0,0,3,3,4,4,4,0,4,4
156,313.086269464,301.19200000000006,0.31319300675029144,0.2697573412728462,0.2697573412728462,-0.31319300675029144,313.28800000000007,0,116,0.125,23,0,6,0,1,1,2,0,2,4,0,7,2,0,0,0,3
157,744.794164964,729.4160000000002,1.0,1.0,0.7465348469409231,-0.7465348469409231,746.5520000000001,0,168,0.375,31,0,8,0,0,0,1,1,2,7,0,15,7,0,0,0,2
158,446.05660553599995,428.31900000000013,0.4810018591259302,0.35183611247297775,0.35183611247297775,-0.4810018591259302,446.4630000000002,0,158,0.26666666666666666,29,9,12,0,2,2,0,1,1,8,4,14,6,0,1,1,3
159,547.2392442839999,510.42100000000033,0.45346807082280677,0.30591400023952126,0.30591400023952126,-0.45346807082280677,547.7170000000003,0,206,0.28125,39,1,6,0,0,0,4,0,4,5,1,7,9,0,0,0,4
160,406.19321864809,377.7450000000002,0.4877245593314959,0.1370047578289927,0.1370047578289927,-0.4877245593314959,406.9770000000001,0,150,0.23076923076923078,29,1,2,0,0,0,3,0,3,1,1,3,9,0,0,0,3
161,364.14567824799997,340.27500000000015,0.7587686166726576,0.09231371346647327,0.09231371346647327,-0.7587686166726576,364.4670000000001,0,136,0.3333333333333333,25,6,6,2,0,2,2,0,2,4,2,7,2,2,0,2,4
162,488.24101811199995,452.2890000000003,0.5087795930683919,0.5087795930683919,0.45749547047703515,-0.45749547047703515,488.5770000000002,0,192,0.7037037037037037,35,1,8,4,0,4,0,0,0,8,1,8,6,3,0,3,4
163,558.2226826800002,528.3550000000002,0.5186358297976135,0.5186358297976135,0.45262646079650987,-0.45262646079650987,558.5950000000003,0,212,0.3103448275862069,41,2,12,0,0,0,2,3,5,11,2,12,10,0,0,0,5
164,530.266838936,492.3570000000004,0.46157975813815083,0.3058191102889042,0.3058191102889042,-0.46157975813815083,530.6610000000004,0,206,0.36363636363636365,39,0,6,0,0,0,3,0,3,6,0,6,17,0,0,0,3
165,366.05063049999995,351.63300000000004,1.0,0.4017355014448353,0.4017355014448353,-1.0,366.75300000000004,0,132,0.11764705882352941,25,4,7,0,0,0,2,1,3,6,4,8,3,0,0,0,3
166,816.3909711280003,762.511,0.496343359018384,0.3436112263225902,0.3436112263225902,-0.496343359018384,816.943,0,316,0.5777777777777777,59,2,12,1,5,6,2,1,3,11,2,14,7,1,2,3,9
167,353.21032710400004,326.25000000000006,0.3942431481017148,0.22804068659316087,0.22804068659316087,-0.3942431481017148,353.4660000000001,0,138,0.47619047619047616,26,2,5,1,1,2,1,1,2,4,2,5,4,0,0,0,4
168,332.23514488399996,300.228,0.5151761395192137,0.16172982279522705,0.16172982279522705,-0.5151761395192137,332.4840000000001,0,134,0.8571428571428571,24,2,3,4,0,4,0,0,0,3,2,3,0,4,0,4,4
169,363.088891644,346.25900000000007,0.5079666252286738,0.35211488068006896,0.35211488068006896,-0.5079666252286738,363.3950000000001,0,132,0.3125,25,5,8,0,2,2,1,0,1,6,4,9,4,0,1,1,3
170,810.420379436,752.5249999999999,0.4963433590476223,0.3436112263225902,0.3436112263225902,-0.4963433590476223,810.9889999999998,0,316,0.5869565217391305,59,3,13,1,5,6,2,1,3,12,3,13,7,1,2,3,9
171,711.24912775982,666.3370000000004,0.7587686166726576,0.18674341119371674,0.18674341119371674,-0.7587686166726576,711.6970000000005,0,278,1.0,47,18,23,1,3,4,0,0,0,23,13,24,9,1,3,4,4
172,936.3921892620002,875.5050000000002,0.5079643157925783,0.46647404666265296,0.46647404666265296,-0.5079643157925783,936.9930000000002,0,358,0.40425531914893614,66,8,18,2,2,4,3,1,4,12,8,19,11,0,1,1,8
173,560.3501746359999,512.3910000000004,0.5079560321952997,0.11537061826422061,0.11537061826422061,-0.5079560321952997,560.7750000000004,0,222,0.6666666666666666,41,5,5,6,0,6,2,0,2,5,5,5,0,4,0,4,8
174,327.21982916800005,298.23600000000005,0.5079556426722672,0.11539347595561562,0.11539347595561562,-0.5079556426722672,327.46800000000013,0,130,0.7142857142857143,24,2,3,3,1,4,1,0,1,3,2,3,2,2,1,3,5
175,416.175437088,387.7130000000002,0.4506405377719287,0.3031419091021931,0.3031419091021931,-0.4506405377719287,416.9450000000003,0,156,0.7083333333333334,29,0,4,5,0,5,0,0,0,4,0,5,2,3,0,3,5
176,546.02441983582,527.4150000000002,3.0,3.0,0.5487527293596551,-0.5487527293596551,545.5590000000002,1,159,0.6428571428571429,28,0,13,0,0,0,0,0,0,13,0,14,16,0,0,0,0
177,353.97126945200006,343.01199999999994,0.39356883597885167,0.3300074157703424,0.3300074157703424,-0.39356883597885167,354.1,0,94,0.5555555555555556,17,3,7,0,1,1,0,1,1,6,3,8,2,0,1,1,2
178,473.12567107599995,450.32300000000026,0.4917535636288242,0.32806586375914176,0.32806586375914176,-0.4917535636288242,473.5070000000001,0,174,0.22727272727272727,33,3,10,0,1,1,1,1,2,8,3,11,9,0,1,1,3
179,464.09300963199996,448.3160000000002,0.4172614359283322,0.4172614359283322,0.35502042728790795,-0.35502042728790795,464.44400000000013,0,166,0.23809523809523808,32,1,6,0,1,1,2,0,2,4,1,11,3,0,1,1,3
180,1268.666591496,1180.7689999999993,0.5079666451556014,0.2996845531582142,0.2996845531582142,-0.5079666451556014,1269.4730000000004,0,496,0.5245901639344263,91,18,30,0,2,2,2,2,4,15,16,30,32,0,2,2,6
181,729.408811708,670.4360000000001,0.3917096109362627,0.17173960477121522,0.17173960477121522,-0.3917096109362627,729.9080000000001,0,290,0.875,52,3,12,0,10,10,0,0,0,12,2,12,4,0,10,10,10
182,427.0620252640001,410.32800000000015,0.4765599741231273,0.3522172272332571,0.3522172272332571,-0.4765599741231273,427.4640000000001,0,150,0.4,28,4,11,0,2,2,0,1,1,10,3,13,7,0,1,1,3
183,424.068884472,408.26300000000015,0.4765594507471282,0.4043169046366358,0.4043169046366358,-0.4765594507471282,424.39100000000013,0,154,0.3125,29,4,12,0,2,2,0,1,1,9,3,13,7,0,1,1,3
184,389.14993234,369.22700000000015,0.47749701156478486,0.3407251211282819,0.3407251211282819,-0.47749701156478486,389.38700000000017,0,148,0.4444444444444444,28,3,9,1,1,2,0,2,2,8,2,10,5,1,1,2,4
185,349.115044728,335.20400000000006,0.382403297261057,0.16286605910060842,0.16286605910060842,-0.382403297261057,349.31600000000003,0,130,0.25,25,1,6,0,0,0,1,2,3,6,1,9,5,0,0,0,3
186,441.32027147599996,398.26900000000023,0.4797118379349922,0.32594015453854086,0.32594015453854086,-0.4797118379349922,441.6130000000004,0,180,0.8695652173913043,31,4,8,1,1,2,0,0,0,6,3,8,8,1,1,2,2
187,302.2245802,272.21799999999996,0.3896027937584239,0.15519729043717415,0.15519729043717415,-0.3896027937584239,302.458,0,122,0.85,22,1,2,4,0,4,0,0,0,2,1,2,0,3,0,3,4
188,822.4051232960003,764.4889999999999,0.5067356486182739,0.312109226639581,0.312109226639581,-0.5067356486182739,822.9530000000003,0,322,0.5348837209302325,59,6,16,1,4,5,1,0,1,15,6,16,4,0,1,1,6
189,416.2198887439999,384.25800000000015,0.3927606809128104,0.1927565260259743,0.1927565260259743,-0.3927606809128104,416.51400000000024,0,164,0.75,30,2,6,4,1,5,0,0,0,6,2,6,2,3,1,4,5
190,718.300264304,676.4710000000002,0.48122192574302824,0.33415856668867006,0.33415856668867006,-0.48122192574302824,718.8070000000004,0,274,0.3170731707317073,53,3,12,1,2,3,0,3,3,9,3,12,9,0,0,0,6
191,366.15929457600004,348.2840000000001,0.33963630846937165,0.22863250465959203,0.22863250465959203,-0.33963630846937165,366.4280000000001,0,136,0.09090909090909091,28,2,6,0,0,0,2,1,3,6,2,6,5,0,0,0,3
192,526.257353936,488.3560000000003,0.4797120057038218,0.32592520331788777,0.32592520331788777,-0.4797120057038218,526.6600000000003,0,202,0.6086956521739131,36,9,12,0,2,2,1,0,1,6,5,13,9,0,1,1,3
193,267.096753896,254.14099999999996,0.3936655723867071,0.32995848935617655,0.32995848935617655,-0.3936655723867071,267.245,0,102,0.6,19,2,9,0,1,1,0,1,1,6,2,9,3,0,1,1,2
194,693.729542948,683.9090000000002,0.5055704354415875,0.2984061654700083,0.2984061654700083,-0.5055704354415875,698.0210000000002,0,162,0.14285714285714285,31,2,5,0,1,1,3,0,3,5,2,10,2,0,0,0,4
195,1006.4364575520001,940.6789999999995,0.5079666451556014,0.24622360871004392,0.24622360871004392,-0.5079666451556014,1007.2069999999995,0,382,0.6046511627906976,69,16,24,0,2,2,1,0,1,15,12,26,17,0,2,2,3
196,616.438045804,550.7270000000002,1.0,0.09443704728685037,0.09443704728685037,-1.0,618.2630000000001,0,238,0.8064516129032258,39,4,5,0,1,1,0,0,0,4,3,8,22,0,1,1,1
197,381.099456328,362.2580000000001,0.5079666252286738,0.35211488068006896,0.35211488068006896,-0.5079666252286738,381.41000000000014,0,140,0.3125,26,7,9,0,2,2,1,0,1,6,4,10,4,0,1,1,3
198,453.04128982000003,438.33800000000014,0.4786463774807527,0.35246478492452044,0.35246478492452044,-0.4786463774807527,453.45800000000014,0,158,0.25,30,5,12,0,2,2,0,1,1,10,4,14,8,0,1,1,3
199,1456.4334780079987,1372.7249999999997,0.3943465294963554,0.3943465294963554,0.3935665288175552,-0.3935665288175552,1457.397000000001,0,556,0.8571428571428571,95,38,50,2,4,6,0,0,0,36,30,53,18,2,4,6,6
200,1029.6024857040002,942.6069999999999,0.4600915621869147,0.32866280530969877,0.32866280530969877,-0.4600915621869147,1030.3029999999994,0,412,0.75,73,4,17,1,3,4,0,0,0,16,4,17,10,1,2,3,4
201,811.4731432799999,746.4979999999998,0.45750160330158407,0.41043606518068704,0.41043606518068704,-0.45750160330158407,812.0179999999997,0,322,0.7209302325581395,58,1,15,0,3,3,0,2,2,14,1,15,11,0,3,3,5
202,803.4819766480001,734.479,0.4559309948226889,0.3289793001873724,0.3289793001873724,-0.4559309948226889,804.0310000000001,0,322,0.7727272727272727,57,3,13,1,3,4,0,0,0,12,3,13,7,1,2,3,4
203,473.1658960759999,450.2620000000003,0.4812292557834712,0.32572120059413157,0.32572120059413157,-0.4812292557834712,473.4460000000002,0,180,0.3,34,8,14,0,1,1,1,1,2,9,7,14,10,0,0,0,3
204,339.18344366,314.23500000000007,0.5042464497141359,0.16568691085820939,0.16568691085820939,-0.5042464497141359,339.4350000000001,0,132,0.6190476190476191,25,2,4,3,2,5,1,0,1,4,2,4,2,2,1,3,6
205,846.4415088040003,784.5229999999999,0.5067330601835489,0.31210805150926785,0.31210805150926785,-0.5067330601835489,847.0190000000003,0,332,0.5869565217391305,61,5,15,1,4,5,1,0,1,14,5,15,4,0,1,1,6
206,1268.6414393679997,1184.7609999999993,0.5079666451556014,0.3303713611319067,0.3303713611319067,-0.5079666451556014,1269.4330000000002,0,494,0.5084745762711864,91,20,32,0,2,2,2,2,4,16,17,32,31,0,2,2,6
207,1321.6356257159996,1238.8319999999994,0.5079666451556014,0.2453302220832823,0.2453302220832823,-0.5079666451556014,1322.4960000000005,0,510,0.4090909090909091,96,19,30,0,2,2,4,2,6,15,16,30,33,0,2,2,8
208,528.22114752,498.29700000000014,0.41790370068362126,0.41790370068362126,0.3489567200458562,-0.3489567200458562,528.5370000000001,0,202,0.6296296296296297,37,2,4,3,1,4,1,0,1,2,2,10,2,3,0,3,5
209,1056.4252208880002,983.4599999999998,0.5053229401295417,0.34228172536167173,0.34228172536167173,-0.5053229401295417,1058.052,0,404,0.6346153846153846,72,7,18,0,3,3,1,0,1,18,7,20,13,0,2,2,4
210,312.16985926,292.21700000000004,0.35397915931185986,0.23636046628260954,0.23636046628260954,-0.35397915931185986,312.377,0,120,0.5,23,1,7,0,1,1,0,2,2,5,1,7,3,0,1,1,3
211,396.137133432,371.13800000000003,0.49674293960785865,0.1191244457687318,0.1191244457687318,-0.49674293960785865,397.34600000000006,0,142,0.45,26,1,4,0,3,3,1,1,2,4,1,6,4,0,3,3,5
212,3054.632278048002,2835.6889999999958,0.48122926245045566,0.3259665618218653,0.3259665618218653,-0.48122926245045566,3056.4409999999903,0,1206,0.6538461538461539,215,59,85,0,0,0,1,1,2,44,52,85,105,0,0,0,2
213,420.1981992480001,396.24200000000013,0.33872132070702005,0.3317032473983393,0.3317032473983393,-0.33872132070702005,420.4340000000002,0,162,0.375,30,6,14,0,0,0,0,4,4,12,4,14,1,0,0,0,4
214,446.15209652799996,422.71800000000025,0.49278596305353384,0.16243298490262065,0.16243298490262065,-0.49278596305353384,446.9100000000004,0,164,0.36363636363636365,31,1,7,0,1,1,2,1,3,7,1,9,8,0,1,1,4
215,373.11479271999997,353.2890000000001,0.4155847938184268,0.30831998618881196,0.30831998618881196,-0.4155847938184268,373.44900000000007,0,136,0.4,26,0,4,1,1,2,1,1,2,5,0,6,5,1,0,1,4
216,1058.317832904,995.66,3.0,3.0,0.5487527293596431,-0.5487527293596431,1058.156,1,365,0.6944444444444444,63,14,26,0,0,0,1,0,1,24,14,27,32,0,0,0,1
217,181.061586452,170.061938,0.3935665135176694,0.18901252282116646,0.18901252282116646,-0.3935665135176694,181.14993800000002,0,72,1.0,12,4,5,0,1,1,0,0,0,5,4,6,1,0,1,1,1
218,426.981272756,416.03000000000003,0.39057332413050716,0.14328082951325222,0.14328082951325222,-0.39057332413050716,429.1340000000001,0,134,0.1111111111111111,26,0,4,0,0,0,2,1,3,4,0,8,6,0,0,0,3
219,684.0102802620002,663.5320000000003,0.5431620734165566,0.42887366616415257,0.42887366616415257,-0.5431620734165566,684.7000000000002,0,226,0.2727272727272727,43,4,16,0,2,2,0,3,3,14,4,21,11,0,1,1,5
220,244.080769484,232.11099999999996,0.39356685384882617,0.3537755335999937,0.3537755335999937,-0.39356685384882617,244.207,0,94,0.625,17,5,9,0,1,1,0,1,1,9,4,9,2,0,1,1,2
221,1178.547705188,1104.7929999999992,0.48122192574302813,0.3031793442468477,0.3031793442468477,-0.48122192574302813,1179.384999999999,0,452,0.35294117647058826,87,10,19,0,4,4,0,6,6,11,10,19,18,0,0,0,10
222,1006.4364575520001,940.6789999999995,0.5079666451556014,0.24622360871004392,0.24622360871004392,-0.5079666451556014,1007.2069999999995,0,382,0.6046511627906976,69,16,24,0,2,2,1,0,1,15,12,26,17,0,2,2,3
223,603.3618615159999,550.3260000000002,0.45964186517687783,0.33770427960538457,0.33770427960538457,-0.45964186517687783,603.7500000000003,0,244,0.7666666666666667,42,1,12,0,0,0,1,0,1,12,1,12,32,0,0,0,1
224,392.20999275599996,364.27500000000015,0.5057497405236867,0.24800068674371567,0.24800068674371567,-0.5057497405236867,392.49900000000014,0,152,0.375,29,4,5,1,0,1,2,1,3,4,4,5,6,0,0,0,4
225,568.159413728,544.3500000000003,0.5186358297666489,0.5186358297666489,0.4649357246520036,-0.4649357246520036,568.5420000000003,0,212,0.16666666666666666,42,1,12,0,0,0,3,3,6,11,1,12,9,0,0,0,6
226,315.147058152,294.201,0.4928571212444991,0.1739630223650768,0.1739630223650768,-0.4928571212444991,315.3690000000001,0,122,0.6111111111111112,23,1,5,2,2,4,1,0,1,5,1,5,1,1,1,2,5
227,466.19223002399997,434.72100000000023,0.45008804927161433,0.30602663279407316,0.30602663279407316,-0.45008804927161433,466.97700000000026,0,176,0.72,32,1,5,4,0,4,0,0,0,5,1,7,4,3,0,3,4
228,1877.5565819239985,1781.9039999999989,0.5078105462356853,0.3304406977992553,0.3304406977992553,-0.5078105462356853,1879.680000000001,0,706,0.42045454545454547,132,25,42,0,9,9,7,0,7,33,24,44,20,0,3,3,16
229,925.5034999400002,850.5070000000001,0.48088298351673886,0.3113043448516477,0.3113043448516477,-0.48088298351673886,926.1070000000002,0,370,0.7021276595744681,65,13,18,0,3,3,0,0,0,17,12,18,3,0,2,2,3
230,529.1625443579999,500.22600000000034,0.4618030496255373,0.4590597474407804,0.4590597474407804,-0.4618030496255373,529.4580000000002,0,198,0.5,36,3,12,0,1,1,1,1,2,10,3,14,10,0,1,1,3
231,1083.43785452,1018.7329999999993,0.5079666451556014,0.24622360871003376,0.24622360871003376,-0.5079666451556014,1084.2529999999992,0,408,0.4782608695652174,75,20,27,0,2,2,2,0,2,16,14,29,19,0,2,2,4
232,979.4255585200001,914.6609999999996,0.5079666451556014,0.24622360871004403,0.24622360871004403,-0.5079666451556014,980.1809999999998,0,372,0.6190476190476191,67,15,23,0,2,2,1,0,1,15,12,25,15,0,2,2,3
233,1242.500405784,1160.8449999999993,0.7440357705861352,0.31101162404195815,0.31101162404195815,-0.7440357705861352,1243.5010000000002,0,472,0.4153846153846154,87,0,20,0,2,2,6,0,6,18,0,22,26,0,0,0,8
234,704.3897480040001,652.4530000000001,0.45287023541171595,0.4070235526543356,0.4070235526543356,-0.45287023541171595,704.869,0,276,0.4473684210526316,51,5,13,0,0,0,2,1,3,9,5,13,14,0,0,0,3
235,415.14508827209,394.18600000000004,0.48409823578851136,0.42206706595536786,0.42206706595536786,-0.48409823578851136,415.35400000000004,0,158,0.5882352941176471,28,3,5,0,1,1,1,0,1,4,2,11,7,0,1,1,2
236,365.104541708,346.25900000000007,0.5079666252286738,0.32739938470277585,0.32739938470277585,-0.5079666252286738,365.4110000000001,0,134,0.4375,25,5,8,0,2,2,1,0,1,6,4,9,4,0,2,2,3
237,730.2919825999999,672.2030000000004,1.0,0.30265038490977136,0.30265038490977136,-1.0,732.6830000000001,0,248,0.9428571428571428,43,0,6,4,2,6,0,0,0,4,0,8,4,4,2,6,6
238,435.10452041199994,410.13800000000003,1.0,0.17397348477523475,0.17397348477523475,-1.0,436.34600000000023,0,146,0.6666666666666666,27,2,5,3,2,5,1,0,1,4,2,6,2,2,1,3,6
239,614.312285532,568.2820000000003,0.3935663018391383,0.18674341119371668,0.18674341119371668,-0.3935663018391383,614.6500000000003,0,246,1.0,42,19,19,1,3,4,0,0,0,19,13,19,9,1,3,4,4
240,432.25118887199994,396.26900000000023,0.4503187732557486,0.30628767938857215,0.30628767938857215,-0.4503187732557486,432.5570000000002,0,172,0.8,31,2,6,4,0,4,0,0,0,6,2,6,5,3,0,3,4
241,1625.7293466959995,1577.8549999999998,0.3941349510670041,0.25343125834291125,0.25343125834291125,-0.3941349510670041,1626.2390000000007,0,376,0.5135135135135135,67,16,24,0,0,0,2,0,2,18,16,30,24,0,0,0,2
242,585.2857364359998,542.2640000000004,0.3935672815103641,0.24869966342169575,0.24869966342169575,-0.3935672815103641,585.6080000000002,0,234,0.9545454545454546,40,17,18,1,2,3,0,0,0,17,13,18,10,1,2,3,3
243,1300.7173067399995,1200.777999999999,0.3943465294963554,0.3943465294963554,0.390716899539832,-0.390716899539832,1301.5780000000002,0,512,0.6964285714285714,90,25,33,0,1,1,1,0,1,20,20,34,29,0,1,1,2
244,501.169999088,477.32200000000034,0.49284204149667454,0.23958420942736622,0.23958420942736622,-0.49284204149667454,501.51400000000024,0,188,0.17857142857142858,37,2,8,1,0,1,3,1,4,6,2,9,8,1,0,1,5
245,285.08733208399997,273.139,0.39356685392664115,0.3121772390577103,0.3121772390577103,-0.39356685392664115,285.235,0,108,0.5,20,5,9,0,1,1,0,2,2,9,4,10,2,0,1,1,3
246,1347.5816186821796,1256.664999999999,3.0,3.0,0.7561047882678745,-0.7561047882678745,1348.3929999999993,0,506,0.6290322580645161,92,18,28,0,6,6,1,1,2,19,9,30,26,0,2,2,8
247,1242.500405784,1160.8449999999993,0.7440357705861352,0.31101162404195815,0.31101162404195815,-0.7440357705861352,1243.5010000000002,0,472,0.4153846153846154,87,0,20,0,2,2,6,0,6,18,0,22,26,0,0,0,8
248,312.195011388,288.225,0.34777134052074776,0.27214804335700093,0.27214804335700093,-0.34777134052074776,312.4170000000001,0,122,0.5555555555555556,23,1,5,0,2,2,1,1,2,4,1,5,2,0,2,2,4
249,482.11162764,462.35300000000024,1.0,1.0,0.8671529076718018,-0.8671529076718018,482.5130000000002,0,168,0.3,33,2,11,0,0,0,1,2,3,9,2,13,6,0,0,0,3
250,646.1701163120001,615.3910000000002,1.0,1.0,0.874961087611648,-0.874961087611648,646.6390000000001,0,224,0.3548387096774194,44,0,7,0,1,1,2,1,3,6,0,13,11,0,0,0,4
251,534.150188072,513.2640000000001,0.4159366627407335,0.4159366627407335,0.3492641741201031,-0.3492641741201031,534.4320000000001,0,200,0.391304347826087,37,2,7,0,1,1,2,1,3,5,2,14,6,0,1,1,4
252,608.3865601439999,556.4470000000003,0.5079560321952997,0.15517640199485053,0.15517640199485053,-0.5079560321952997,608.8630000000002,0,240,0.6829268292682927,45,3,4,7,0,7,1,0,1,4,3,4,1,5,0,5,8
253,908.689390664,816.6539999999999,0.4812303897852169,0.30315494186189557,0.30315494186189557,-0.4812303897852169,909.3899999999995,0,368,0.48333333333333334,66,3,6,0,0,0,0,0,0,3,3,6,40,0,0,0,0
254,332.1331989800001,312.153,0.47822194910351973,0.3704075299187696,0.3704075299187696,-0.47822194910351973,332.31300000000005,0,130,0.5833333333333334,23,9,11,0,1,1,0,0,0,7,7,11,6,0,0,0,1
255,520.04714756,500.4040000000002,2.0,2.0,0.872580638509359,-0.872580638509359,520.5640000000002,0,170,0.4090909090909091,34,3,10,3,0,3,1,0,1,9,2,12,2,1,0,1,4
256,583.0930506199999,558.3970000000003,0.48039845298335093,0.33402396546260305,0.33402396546260305,-0.48039845298335093,583.5970000000001,0,210,0.4782608695652174,39,5,14,0,4,4,0,1,1,10,5,16,7,0,4,4,5
257,392.19990224799994,363.2350000000001,0.3897124158559765,0.18990619222686997,0.18990619222686997,-0.3897124158559765,392.4670000000002,0,154,0.7272727272727273,28,3,5,4,0,4,0,0,0,5,3,6,2,3,0,3,4
